url,text
https://plandisney.disney.go.com/question/wondering-tips-first-time-parents-taking-year-old-boy-363498/,"Thanks for your question about the Disneyland Resort. I have a 7-year-old son and 2-year-old daughter, so I know what it’s like to navigate the theme parks with two little ones and their differing interests!
Check out the
Attractions list online to make your family's list of must-dos. If there is no minimum height requirement for an attraction, then it’s safe for your daughter to ride! You and your partner may want to take advantage of the
Rider Switch program for the more thrilling attractions your baby can't experience. One of you can ride while the other waits with one or both of your kids. You then ""swap"" so the second adult can enjoy the attraction without waiting in line all over again. The
Baby Care Centers are another great resource for parents. They provide full-size changing tables, high chairs, private nursing spaces and baby food prepping areas for your convenience.
Be sure to download the official Disneyland Mobile App so you can locate characters in the theme parks by checking the Characters tab. “Minnie & Friends – Breakfast in the Park” at Plaza Inn is a good choice for a yummy buffet of breakfast classics while visiting with Minnie and the gang without waiting in line, since the characters visit your table for photos! Dining reservations can be made online or by calling (714) 781-DINE.
When you arrive, pick up complimentary “1st Visit” celebration buttons at a Guest Services location to add a little extra magic to your vacation. I hope this helps, Anna, and that you have a pixie dust-packed visit to the Happiest Place on Earth with your young Mouseketeers!
Wishing you magic,"
https://plandisney.disney.go.com/question/format-meal-plan-purchased-one-myself-husband-yr-old-111648/,"Jan 25, 2011
Anne from NB
Note: This answer was provided prior to the change to planDisney and may still contain references to Disney Parks Moms Panel.
Experiences, policies, pricing and other offerings are subject to change and may have changed since the date of this answer.
What format is the meal plan in. I have purchased one for myself, my husband a 14yr old grandson, are they in the form of individual vouchers that you have to carry around , are they a punch card. If lost can they be repalced? Can they be put on a lanyard
Your Disney Dining Plan (DDP) credits are tied to your Key to the World (KTTW) card. Your Key to the World card will be your room key, park ticket, AND your charging privileges (if you choose it to be) as well as your Disney Dining Plan card. Your DDP information will be electronically coded to the magnetic strip on the back, so it automatically deducts a credit when used, and your balance will be printed on your receipt. How nice is that?!
If your KTTW is lost, stolen, or misplaced, make sure you contact Guest Services or the Front Desk of your hotel so they can de-activate the card. Protect your card like you do your credit cards. Many people do put their cards on lanyards as well.
I hope this helps and have a MAGICAL vacation!"
https://plandisney.disney.go.com/question/test-track-saved-car-magicband-last-october-part-mde-259780/,"Hello Mark and thank you for asking the Disney Parks Moms Panel such a great question.
I think it's so innovative how
Test Track Presented by Chevrolet works and allows Guests the opportunity to design a virtual concept vehicle then board a
SIM car to test it's track performance; so clever!
Your question was interesting because I was unsure as to whether Guest's own design concept vehicles were stored indefinitely on their
MagicBand; I spoke on your behalf with a knowledgeable Cast Member by calling 0800 16 90 749 (help with
My Disney Experience) who informed me they are simply stored as a '
one time ride experience'. This means upon your return to Walt Disney World Resort this coming August you'll be able to repeat all the fun you had last October by designing an all
new Test Track vehicle!
You'll be happy to know that functioning
MagicBands are indeed fully re-usable if they remain linked to your
My Disney Experience. If I can help you further plan your upcoming August holiday to Walt Disney World Resort please come back and ask me another question.
Have a great Disney day."
https://plandisney.disney.go.com/question/find-room-number-arrive-wdw-resort-dont-deal-issued-pm-317329/,"Good news! With
online check-in and an active
MagicBand, you can skip the front desk entirely if you wish and head straight to your Walt Disney World resort room.
When you complete online check-in, it will give you the option to get a text with your room number when it is available. You won't get the text until the day of your arrival, but I like getting that notification while we're on the road toward
Walt Disney World or, if we arrive early, while we're in the parks.
Once you reach your resort, you can stop at the desk for your welcome package. Or you can go straight to your room since your MagicBand also acts as your room key. (Any active MagicBand tied to your
My Disney Experience account should work.)
We love this benefit, especially for late arrival times.
Thanks for visiting the Disney Parks Moms Panel with your question. Your magical vacation is just around the corner. Enjoy every minute!"
https://plandisney.disney.go.com/question/good-morning-ladies-family-animal-kingdom-first-part-392945/,"In my opinion, one of the best things about Walt Disney World is that there truly is something that appeals to every age group, from kids to kids-at-heart. I have a 12-year old and a 10-year old, and they both love
Disney's Animal Kingdom.
Since you asked specifically about entertainment offerings, I would recommend that you and your kids take a look at the Walt Disney World website to review the
list of entertainment for Disney's Animal Kingdom. By checking this out prior to your trip, you can see what your pre-teens might be interested in. I know both of my kids love the Festival of the Lion King show, and the Burudika street party is a lot of fun for all ages.
In addition to all of the entertainment offerings, Disney's Animal Kingdom has some amazing thrill-ride
attractions that are a big hit with pre-teen guests. My daughter's favorite Walt Disney World attraction, Expedition Everest - Legend of the Forbidden Mountain, can be found at Disney's Animal Kingdom. Also, I think your kids will be absolutely astounded when they visit Pandora - The World of Avatar. While there are no pirate or princess makeovers that take place at Disney's Animal Kingdom, you may want to visit the
Colors of Mo'ara Face Painting in Pandora - The World of Avatar.
I really think you and your pre-teens will love Disney's Animal Kingdom! See ya real soon!"
https://plandisney.disney.go.com/question/june-western-caribbean-cruise-aboard-fantasy-tell-movies-253505/,"Mar 29, 2014
Megan from MN
Note: This answer was provided prior to the change to planDisney and may still contain references to Disney Parks Moms Panel.
Experiences, policies, pricing and other offerings are subject to change and may have changed since the date of this answer.
We are going on the June 21st western caribbean cruise aboard the Fantasy, can you tell me what movies will be playing during our cruise? Thank you!
Welcome aboard, Megan! Are you getting excited about setting sail to the Western Caribbean this summer? The Disney Fantasy is a magnificent ship, so no matter which itinerary you'll sail, you're in for a real treat on that ship, but I do love that Western Caribbean itinerary!
Movie schedules are always subject to change, and since we're still a ways out from June, I do suggest you call the agents at Disney Cruise Line a week or two prior to sailing to get more specifics on the films on your sailing. However, I can tell you what is currently playing on the Fantasy and the new Disney films that are set to open as well.
Currently, the Fantasy is playing:
Finding Nemo 3D
The Lone Ranger
Thor: The Dark World
Saving Mr. Banks
Muppets Most Wanted
Need For Speed
Before you set sail, the following films will be premEARing on the Fantasy the same days they open in theaters back home:
Captain America: Winter Soldier - April 4
DisneyNature's Bears - April 18
Million Dollar Arm - May 16
Maleficent - May 30
I hope that gives you a glimpse at some of the great films you might see when you're onboard in just a few months, Megan! Stop back if you have other questions about your cruise before you set sail! I'm happy to help!"
https://plandisney.disney.go.com/question/taking-cruise-disney-dream-leaves-january-chances-387984/,"Hi there, Linda!
Welcome to the Disney Parks Moms Panel! Your Disney Cruise Line vacation will be here before you know it and I know how exciting it is that you can finally say, “I’m going on a Disney Cruise NEXT month!!” With a busy month ahead, I am sure it will fly by and before you know it, you will be off on an adventure you won’t soon forget.
While seeing all the incredible holiday decorations onboard would be such a treat, I am fairly certain that they will no longer be up during your sailing on January 4th. The voyage directly ahead of yours is not a Very Merrytime Sailing, so I am pretty sure that all the decorations will be taken down and away by the time you head out on your adventure. But, with so many incredible décor pieces onboard, you are certain to have some beautiful sights to see! In fact, my five-year old is amazed by the chandelier in the atrium onboard the
Disney Dream and has asked me multiple times if we can get the same one for our house! My response is always the same, “I think the atrium is a little bigger than our house…” But it really is beautiful as are all the other design elements onboard. And be sure you are looking for all those “hidden Mickeys”!
If seeing those holiday decorations are on your own bucket list, be sure to take advantage of the onboard future cruise booking specials and book a
Very Merrytime Sailing where you are guaranteed to see and enjoy them onboard!
Wishing you a magical and memorable adventure at sea!"
https://plandisney.disney.go.com/question/cruising-fantasy-children-ages-please-suggest-best-place-239030/,"Welcome aboard Ruth! Your Fantasy cruise is coming up very soon. I can't believe that it is almost November, can you? Your family has so much excitement in store on the Disney Fantasy, and I'm excited to hear that your kids are looking forward to Pirate Night.
Pirate Night is one of my family's favorite events on the cruises. And I have great news for you. Not only will your children get to see Captain Jack Sparrow in the Pirate Night show up on deck, but he is usually available for meet and greets earlier in the evening. On the Fantasy, his meet and greets are normally at Preludes in between dinner seatings (around 7:00 or so). Check your Personal Navigator for exact times on your sailing. Do plan to arrive early for this meet and greet. If you can be there half an hour early to get in line, you'll be all set, as this is a very popular meet and greet!
Then, head up on Decks 11 and 12 for the pirate partying to begin. My family has two favorite spots from which to watch the show on stage. First, if you can snag a spot on Deck 11 near the right of the stage by the steps up to Deck 12 that would be a great spot. It will be roped off, so if you can get up toward the front of the stage, you'll have a great view. Another great spot is on Deck 12, anywhere along the railing overlooking the stage area. There is a huge screen, called Funnel Vision, that shows the show and stage as well, so even if you're not right up front, you'll get to participate in the fun just as well.
I hope that helps as you get ready to count down these last few weeks until you set sail, Ruth! Have a wonderful cruise!"
https://plandisney.disney.go.com/question/tips-booking-wishes-dessert-party-august-year-180483/,"I am in the same boat, I would like to book for August this year. Upon calling the dining line, I have been told by several Cast Members that the window for booking the
Tomorrowland Terrace Fireworks Dessert Party opens 90 days in advance of your date. Even though you can view your date on the booking calendar online, it will show you that it is not available until 90 days out. Since we are in June, your 90 days should be creeping up soon. Just to be safe, I'd check every day before that as well just in case the window opens up early.
Have a magical day!"
https://plandisney.disney.go.com/question/bibbidi-bobbidi-boutique-recommended-ages-daughters-fall-236453/,"Hello Rebecca! I love that you're taking your niece for her first Walt Disney World vacation - it will be a time that she remembers for the rest of her life! Unfortunately, the Bibbidi Bobbidi Boutique is strictly for guests ages 3 -12 years old, so your niece would not be able to get a makeover there. However, there is another alternative that she may enjoy.
The Pirates League in Magic Kingdom does an Empress makeover or a Mermaid makeover, and is available to guests of all ages! Click the link I've provided, and you will find a full description and prices for each of these fun makeovers. Just like Bibbidi Bobbidi Boutique, you'll want to make advance reservations as early as possible, up to 180 days in advance of your arrival at a Walt Disney World resort. You can call 407-939-2739 for more information or reservations.
Be sure to pick up a complimentary 1st Visit button for your niece to wear throughout her Walt Disney World vacation. Guests wearing these buttons often get special greetings from Cast Members or characters, and it's sure to add a special touch to her vacation. Just stop by Guest Relations at the front of any of the theme parks to pick one up.
Rebecca, I hope this helps with your planning. Please don't hesitate to write me back if you have any other questions I can help you with. Have a magical day!"
https://plandisney.disney.go.com/question/saw-lineup-hgtv-stars-epcot-flower-garden-festival-find-246464/,"Nice to hear from you again! Walt Disney World has not officially posted the line-up for the 2014 Flower Power Concert Series, though the
Disney Parks Blog last week said that new performers this year will include The Alan Parsons Live Project and Gary Lewis and the Playboys.
Many of the unofficial Disney sites, such as AllEars.net and the TouringPlans.com blog, are reporting that the concert schedule for the end of the festival -- when you will be visiting -- will be
- May 2-4 -- Starship starring Mickey Thomas
- May 9-11 -- Chubby Checker & The Wildcats
- May 16-18 -- Alan Parsons Live Project
I would expect the schedule to be posted to the official Epcot International Flower & Garden Festival page very soon. The festival is just around the corner.
Feel free to come back with any more questions you have as your vacation nears. We're happy to help!"
https://plandisney.disney.go.com/question/possible-walk-toy-story-parking-lot-harbor-boulevard-484852/,"Hi Nancy! Thank you for bringing your question to planDisney!
I love that
Disneyland Resort has several
parking options for Guests. Each parking option has its own list of benefits, depending on your needs. If you're planning on using the Toy Story Parking Area on Harbor Blvd., you will have the option to take the shuttle bus or walk to or from the parks.
However, I strongly recommend taking the shuttle bus both ways. From my experience, the shuttle buses are frequent and provide a quick transportation option for Guests. Although walking is possible, depending on your speed, the one-mile walk could take about 20 minutes, give or take a few. With all the fun things to do at Disneyland Resort, like eating your way through the
California Adventure Food & Wine Festival, I think it could be a good idea to save your energy for strolling the resort.
Speaking of the
Food & Wine Festival, the festivities will be held from March 4 through April 26, 2022, and will be full of fantastic food, delicious beverages, and dance-worthy live music. I hope you have a chance to check it out."
https://plandisney.disney.go.com/question/attend-chip-dale-sing-long-campfire-even-though-staying-370484/,"Howdy, Amy! Thanks so much for stopping by with your question! All guests, no matter if they are staying at Disney's Fort Wilderness Resort & Campgrounds or not, are welcome to join in the fun of
Chip 'N Dale's Campfire Sing-A-Long. This is a great activity for the whole family, one that my daughters always enjoy.
The Chuck Wagon snack bar will be open nearby, where you can purchase kits to make yummy s'mores. If your schedule allows, do try to stay for Movies Under the Stars. This complimentary event is held on select nights and is also open to all guests. Closer to the time of your pixie-dusted adventures, you can
call ahead to check what movies are playing each night.
Be sure to allow plenty of time for travel to this event. When you arrive at Disney's Fort Wilderness Resort & Campgrounds, you will need to hop on one of the internal Yellow Loop buses to the Meadow Trading Post Area. The helpful driver will be happy to help you keep an eye out for this stop. Once you disembark, look across the street for the Meadow Recreation Area sign directing your to the Camp Fire Program.
I hope you have a magical day, Amy! Please let us know if you have any other questions."
https://plandisney.disney.go.com/question/lucky-enough-adrs-crt-made-reservations-paid-crt-booked-149048/,"Congratulations on securing a reservation at Cinderella's Royal Table! I was in a similar situation back in June. Be sure to take the credit card that you used to pay for this meal to your reservation. They will be able to refund your credit card and allow you to use your Dining Plan credits.
Have a magical day!"
https://plandisney.disney.go.com/question/buy-day-tier-day-park-admission-ticket-disneylanddo-need-530885/,"Hola, Valeria! Welcome to
planDisney. I am delighted to help you.
I see your arrival date is quickly approaching. That is very exciting! One of my favorite things about purchasing my tickets through the
Disneyland Resort website is that you can purchase theme park tickets and make theme park reservations at the same time.
Regarding your question, yes, you are required to have a
Theme Park Ticket and Reservation to enter the parks. You can check if you have a park reservation by
logging into your Disney account. Next, you will go to the
Ticket and Reservation Details webpage. Click on the button that says ""Make Park Reservations,"" then scroll toward the bottom of the page and you will see your
Upcoming Theme Park Reservations. If you do not see any reservations there, you can make them by clicking on the ""Book Theme Park Reservation"" button on the same webpage.
Valeria, this is an exciting time to be visiting the Disneyland Resort. As you may know, the resort is celebrating
Disney100, the Walt Disney Company's centennial anniversary. There are many fantastic foods and drinks to try. And a
new attraction and
nighttime entertainment to experience! If you are a fan of parades, I recommend watching the Mickey and Friends Cavalcade. It begins at 1:00 p.m. One of my favorite places to watch it is from Main Street, U.S.A. I hope you enjoy it!
I hope this information is helpful to you, Valeria. If you have any other questions, please return and ask us! Also, did you know that there is a
planDisney en español? Come and visit us, if you please. I wish you the happiest visit to the Happiest Place on Earth!"
https://plandisney.disney.go.com/question/planning-trip-wdw-high-school-graduation-cousin-coming-255234/,"Firstly I must say a massive congratulations to both your cousin and you on your recent tremendous academic successes; very well done!
Next I must give you a high5! for your amazing choice of venue to celebrate; in my opinion there
is no better place than Walt Disney World Resort.
To celebrate how about going up in the
Characters in Flight ...Operated by Areophile? Prices begin at around $18 and reservations aren't necessary.
Or treat yourselves to a relaxing spa treatment at
Senses - A Disney Spa at Disney's Grand Floridian Resort;
Signature Manicures start at around $65. To make a reservation call 407 939 7727.
How about a Dinner Show like the
Hoop-Dee-Doo Musical Revue; this wildly popular show would be a really fun way to say
HeeHa! and celebrate. Tickets start at around $60 and Advanced Dining Reservations can be made up to 180 days in advance via your
My Disney Experience or by calling 407 939 3463.
There are lots of fun ideas to
Customize Your Special Celebration; the choice is yours!
If I can help you further plan your upcoming vacation to Walt Disney World Resort please don't hesitate to come back and ask me another question.
Have a great Disney day."
https://plandisney.disney.go.com/question/general-reservation-early-scheduled-time-arrive-andor-215916/,"Mar 11, 2013
Note: This answer was provided prior to the change to planDisney and may still contain references to Disney Parks Moms Panel.
Experiences, policies, pricing and other offerings are subject to change and may have changed since the date of this answer.
In general - when you have a reservation, how early before the scheduled time should you arrive and/or does it vary by restaurant? Also, what is the quickest route from POR to Chef Mickey's? Thanks so much!!
Welcome back to the Disney Parks Moms Panel. I generally like to arrive 10-15 minutes prior to our Advanced Dining Reservations. From Disney's Port Orleans - Riverside, you'll want to take a bus to Magic Kingdom and simply walk to Disney's Contemporary Resort. The monorail from Magic Kingdom will also transport you to Disney's Contemporary Resort, but since you mentioned the quickest route, I think walking from Magic Kingdom is the way to go! Allowing 1 hour for travel from your Resort Hotel should provide plenty of time to take in the the ambiance of the Contemporary before checking in at the podium.
Have a wonderful time, Amy, and be sure to tell Mickey the Moms Panel says, ""Hello!"""
https://plandisney.disney.go.com/question/anything-happening-day-super-bowl-disney-474610/,"In not too long, you will be in
Walt Disney World ready to plummet down mountains, fly with Dumbo, and enjoy a delicious Dole Whip!
Looks like you will be visiting the mouse during a football fan's favorite time. Walt Disney World has not yet announced any special events for Super Bowl Sunday, but in past years many lounges and restaurants play the championship game for Guests to enjoy. Currently some more sports oriented venues-
Disney's All-Star Sports Resort and the
ESPN Club at Disney's BoardWalk-have not yet reopened, so your best bet is a resort lounge, your room, or a spot in
Disney Springs such as
Splitsville. This is a great day to visit the parks since so many fans will be watching the Super Bowl.
The Monday after the Super Bowl in the
Magic Kingdom is typically the sight of a
celebratory parade for the team winning the Vince Lombardi Trophy. The chance to see the victors ride down Main Street, U.S.A. is a thrill comparable to Belle discovering the Beast's library. This year's victory parade was cancelled due to the pandemic, so it is possible this could happen in 2022 as well.
Wishing you a wonderful visit to see Mickey!"
https://plandisney.disney.go.com/question/taking-trip-june-kids-girl-boy-girl-dining-option-198615/,"Yeah! Your first trip to Walt Disney World! Prepare to have a blast zooming down Space Mountain, eating Mickey ice cream, and sailing through Captain Jack Sparrow's Caribbean.
With your kids' ages spanning over a decade, I suggest you try my family's favorite character meal, breakfast at Chef Mickey's. Mickey waffles with Mickey is a fabulous way to start the day. Another unique dining experience all three of you children would enjoy would be a meal at the 50's Prime Time Cafe in Disney's Hollywood Studios. Hilarious servers, a nostalgic atmosphere, TVs showing 50s sit coms while you eat at a linoleum table, and super swell milkshakes make this spot a family favorite.
Do try to stay at Disney's Art of Animation Resort. This shiny new, bold hotel has the beautiful Big Blue Pool, well themed family suites, and an excellent foods court. With a family suite, your family of five would have two bathrooms, a small kitchen to make a quick breakfast or snack in, a separate bedroom for the parents, and ample room.
Since you are visiting in June, a water park day would be a great big splash of fun for your family.
Disney's Typhoon Lagoon has Ketchakiddie Creek for your littlest princess, loads of waterslides for your bigger kids, raft rides for your whole family, and an awesome wave pool.
Planning your first visit to WDW can be overwhelming, so please contact me if you have additional questions about any aspect of your trip. Enjoy your very first experience with the magic of Disney!"
https://plandisney.disney.go.com/question/didnt-realize-needed-reservation-disneyland-tickets-524974/,"Hi Erin, and welcome to planDisney!
Based on your question, it sounds like you are trying to buy last-minute tickets to the
Disneyland Resort during the holiday season. This time of year is a popular time to visit the Happiest Place on Earth, so be mindful that reservation availability will be limited. My best advice is to continue checking the
reservation availability calendar each day until the date you wish to visit. Sometimes reservations will open up last minute, even on the day of. If you see reservations open up, immediately visit the Disneyland Resort website to purchase your
tickets and secure a reservation.
Should availability open up for the days you wish to visit, note that the month of December is the holiday season at the Disneyland Resort. One show I always recommend to Guests during this time of year is
""Believe… in Holiday Magic"" Fireworks at Disneyland Park. Viewing this firework spectacular is a once-in-a-lifetime experience, for sure!
Best of luck – I hope you are able to finalize your plans to visit the Disneyland Resort this year."
https://plandisney.disney.go.com/question/im-planing-daughters-birthday-disney-world-things-done-518630/,"Welcome to planDisney, Karina!
Like you, I have a little princess of my own. How special you'll get to celebrate your daughter's birthday at The Most Magical Place on Earth! If she loves Disney Princesses, there are so many ways that you can make her birthday ""practically perfect in every way.""
I would suggest spending the day at Magic Kingdom Park, Karina. Your daughter's heart will skip a beat when she catches that first glimpse of
Cinderella Castle. You could even try and secure a dining reservation for
Cinderella's Royal Table. Although character dining is not currently offered at the legendary restaurant, it's still a magical, one-of-a-kind experience. Of course, she'll want to meet some real Disney Princesses. Therefore, you can take her to say hello to
Princess Tiana and a visiting Disney Princess at Princess Royal Hall. You can then find a viewing spot to watch the Disney Princesses promenade through the park in the
Festival of Fantasy Parade. If she wanted to become part of Ariel's world, she could ride
Under the Sea ~ Journey of The Little Mermaid.
If you wanted to add even more pixie dust to her day, you could make a reservation for the
Bibbidi Bobbidi Boutique at Magic Kingdom Park. With the help of Fairy Godmother's Apprentices, Guests ages 3 to 12 can be transformed into some of their favorite Disney characters. Reservations for this experience fill up fast, Karina! Therefore, you'll have to be quick. Reservations open 60 days in advance at 6:00 AM (ET).
I hope that's helpful, Karina. As you can see, she is certainly in store for the BEST. DAY. EVER! Thanks so much for stopping by planDisney.
See ya real soon!"
https://plandisney.disney.go.com/question/book-group-vacations-one-name-website-call-561970/,"Hiya, Ryan, and welcome to planDisney! Planning a Walt Disney World Resort vacation with a group is a wonderful experience, and me and my friends here at planDisney are here to help!
Ryan, it sounds like you're wanting to book a group vacation under your name, via the Walt Disney World Resort website. At this time, I'm unsure about whether your group is a family, a group of students, work colleagues, or another type of travel group. Happily, there are a few options to get you started.
Disney Destinations Gatherings website has helpful information about the types of events and groups that Walt Disney World can accommodate, and gives helpful insights about customizing those events for your particular group. Whether the event is for work training or a wedding celebration, there are many ways to host a group event at Walt Disney World Resort.
I chatted with a helpful Cast Member, and they let me know that you're always welcome to reach out to
Guest Services with any questions you have about booking any size Disney vacation.
Lastly, let me encourage you to become very familiar with the
My Disney Experience App, and especially the Family & Friends section, where you can link your account with others in your party, share plans, and make new plans together. My fellow planDisney panelist and friend Melanie wrote a great
how-to guide on linking people in your Family & Friends within the app, so give that a look!
Ryan, I hope I've been able to help you today with your question about booking a group vacation. If you have any more questions about planning your vacation, please stop back by planDisney anytime!
Have a magical day!"
https://plandisney.disney.go.com/question/disney-florida-resident-weekend-tickets-available-tickets-521113/,"Welcome to planDisney and thank you for your question!
I’m not knowledgeable of any thresholds for group discounts, but whenever my family or friends are looking for the latest deals for the Walt Disney World Resort, I always tell them about the
Special Offers page! This has all the details on the deals pertaining to
Disney Resorts Collection hotel packages, which can include tickets.
Now when it comes to Florida Resident tickets only, you can find the details
here! Just make sure you’re signed into My Disney Experience before your purchase. Keep in mind that prices may vary and deals are subject to change. You can choose from one day Park Hopper tickets to multi-day ticket deals. When you’re purchasing through
My Disney Experience or the
My Disney Experience mobile app, you will need to
verify your residency. If you’re looking to book tickets in person, you can also show your Florida
identification to receive the special rate.
When you’re exploring your options, remember that after you book your 2023 tickets, you’ll also need to book
Disney Park Passes that go along with your tickets. At this time, both tickets and Disney Park Passes are needed for entry. You’ll just head to
this page, sign-in, and simply choose the Parks you want to go to for the days of your tickets!
I hope this “Bit By Bryanna” is useful for your next visit to the Walt Disney World Resort. If you have any other planning or vacation questions in the meantime,
please feel free to reach out, I’m always happy to help!
The Magic Is Calling,"
https://plandisney.disney.go.com/question/hope-wellive-read-apply-blue-light-card-discount-making-526142/,"As members of my own immediate family are eligible for the Blue Light Card, and also the Defence Discount Service, I'm absolutely delighted you've taken the time to bring me such an important question about their usage, Craig!
On your behalf, I've taken a quick peek at the current Blue Light Card - Terms and Conditions (which can be found by logging into your Blue Light Card account and searching for Walt Disney World Resort holidays).
With this information in mind Craig, I'm pleased to share that to the very best of my current knowledge, Blue Light Card discounts can be applied to
Magic Ticket-only bookings,
Power of Magic holiday packages,
Disney Resorts Collection hotel and ticket packages, and flight-inclusive holiday packages which are booked via the UK-based Walt Disney Travel Company.
To apply any currently available Blue Light Card or Defence Discount Service membership discounts to a booking made with the UK-based Walt Disney Travel Company; simply email your 8-digit booking reference to
firstname.lastname@example.org alongside the Blue Light Card discount code available at the date and time you made your original booking.
After which, helpful Cast Members will be more than happy to add any applicable discounts to your Disney holiday booking. Plus of course, Cast Members will then go ahead and issue an updated email invoice reflecting any applied discounts to your booking.
However, please do bear in mind that all
Special Offers, Deals, and Discounts at Walt Disney World Resort are always subject to change.
And lastly, I thought you may find these
Frequently Asked Questions - Blue Light Card to be a useful planning resource.
Craig, I sincerely hope I've been able to provide a little valuable insight and guidance for you today into your plans to holiday next
summer at Walt Disney World Resort. Please know you'll always have a friend in me here at planDisney!
Have a great Disney day ~
Your UK-based planDisney Panelist"
https://plandisney.disney.go.com/question/interested-eating-california-grill-during-trip-october-223909/,"May 22, 2013
Note: This answer was provided prior to the change to planDisney and may still contain references to Disney Parks Moms Panel.
Experiences, policies, pricing and other offerings are subject to change and may have changed since the date of this answer.
We are interested in eating at the California Grill during our trip in October. If we can't get reservations, and eat at the lounge with the same menu at a first come basis-can we still come back for the fireworks viewing? Has anyone done this?
California Grill is a wonderful restaurant, one of my absolute favorites!
They have a beautiful view of the Magic Kingdom, especially at night when you can watch Wishes from above Cinderella Castle.
If you are unable to score an Advanced Dining Reservation (ADR) you can still enjoy menu offerings in the lounge, which has first-come, first-served seating. You most likely won't be able to get a spot here during the Magic Kingdom fireworks viewing because this is such a popular time, but you can most likely get a seat when the restaurant first opens, around 5:00 p.m.
This is a great way to enjoy the offerings at California Grill if you are unable to obtain an ADR.
Just go to the 2nd floor of the Contemporary Resort and visit the restaurants check-in desk. Inform them you are hoping for a seat in the open seating area and they will then escort you to the 15th floor via the special elevator."
